Station_name,Stn_id,Lat,Lon,Month,Temperature,Season
KALUMBURU,1019,-14.3,126.65,August,34.4,Winter
KATANNING-COMPARISON,10579,-33.69,117.56,August,16.11,Winter
KERANG,80023,-35.72,143.92,August,17.14,Winter
KYANCUTTA,18044,-33.13,135.56,August,19.07,Winter
LARAPUNA-EDDYSTONE-POINT,92045,-40.99,148.35,August,16.6,Winter
LAUNCESTON-AIRPORT,91311,-41.55,147.21,August,13.13,Winter
LAVERTON-RAAF,87031,-37.86,144.76,August,18.98,Winter
LEARMONTH-AIRPORT,5007,-22.24,114.1,August,26.38,Winter
LONGREACH-AERO,36031,-23.44,144.28,August,32.3,Winter
LOW-HEAD,91293,-41.06,146.79,August,14.57,Winter
MACKAY-M.O,33119,-21.12,149.22,August,24.9,Winter
MARBLE-BAR,4106,-21.18,119.75,August,31.17,Winter
MARREE,17031,-29.65,138.06,August,22.05,Winter
MEEKATHARRA-AIRPORT,7045,-26.61,118.54,August,22.85,Winter
MELBOURNE-REGIONAL-OFFICE,86071,-37.81,144.97,August,16.51,Winter
MERREDIN,10092,-31.48,118.28,August,18.01,Winter
MILDURA-AIRPORT,76031,-34.24,142.09,August,19.83,Winter
MILES-CONSTANCE-STREET,42112,-26.66,150.18,August,23.44,Winter
MORAWA-AIRPORT,8296,-29.2,116.02,August,22.55,Winter
MOREE-AERO,53115,-29.49,149.85,August,22.43,Winter
MORUYA-HEADS-PILOT-STATION,69018,-35.91,150.15,August,17.76,Winter
MOUNT-GAMBIER-AERO,26021,-37.75,140.77,August,14.93,Winter
NHILL-AERODROME,78015,-36.31,141.65,August,17.17,Winter
NORMANTON-AIRPORT,29063,-17.69,141.07,August,32.09,Winter
NORTH-SHIELDS-PORT-LINCOLN-AWS,18192,-34.6,135.88,August,17.36,Winter
NOWRA-RAN-AIR-STATION-AWS,68072,-34.95,150.54,August,19.32,Winter
NURIOOTPA-VITICULTURAL,23373,-34.48,139.01,August,14.75,Winter
OODNADATTA-AIRPORT,17043,-27.56,135.45,August,26.34,Winter
ORBOST,84145,-37.69,148.47,August,17.46,Winter
PALMERVILLE,28004,-16.0,144.08,August,33.06,Winter
PERTH-AIRPORT,9021,-31.93,115.98,August,20.86,Winter
PORT-HEDLAND-AIRPORT,4032,-20.37,118.63,August,29.85,Winter
PORT-MACQUARIE-AIRPORT-AWS,60139,-31.43,152.87,August,20.87,Winter
RABBIT-FLAT,15666,-20.18,130.01,August,31.91,Winter
RICHMOND-POST-OFFICE,30045,-20.73,143.14,August,29.07,Winter
RICHMOND-RAAF,67105,-33.6,150.78,August,20.29,Winter
ROBE-COMPARISON,26026,-37.16,139.76,August,15.78,Winter
ROCKHAMPTON-AERO,39083,-23.38,150.48,August,25.43,Winter
RUTHERGLEN-RESEARCH,82039,-36.1,146.51,August,14.98,Winter
SCONE-AIRPORT-AWS,61363,-32.03,150.83,August,22.36,Winter
SNOWTOWN-RAYVILLE-PARK,21133,-33.77,138.22,August,19.34,Winter
ST-GEORGE-AIRPORT,43109,-28.05,148.59,August,21.84,Winter
SYDNEY-OBSERVATORY-HILL,66062,-33.86,151.21,August,21.47,Winter
TARCOOLA-AERO,16098,-30.71,134.58,August,21.69,Winter
TENNANT-CREEK-AIRPORT,15135,-19.64,134.18,August,32.53,Winter
THARGOMINDAH-AIRPORT,45025,-27.99,143.81,August,23.44,Winter
TIBOOBURRA-POST-OFFICE,46037,-29.43,142.01,August,22.2,Winter
TOWNSVILLE-AERO,32040,-19.25,146.77,August,27.47,Winter
VICTORIA-RIVER-DOWNS,14825,-16.4,131.01,August,36.04,Winter
WAGGA-WAGGA-AMO,72150,-35.16,147.46,August,15.89,Winter
WALGETT-AIRPORT-AWS,52088,-30.04,148.12,August,24.92,Winter
WANDERING,10917,-32.67,116.67,August,16.13,Winter
WEIPA-AERO,27045,-12.68,141.92,August,32.94,Winter
WILCANNIA-REID-ST,46043,-31.56,143.37,August,21.15,Winter
WILLIAMTOWN-RAAF,61078,-32.79,151.84,August,20.84,Winter
WILSONS-PROMONTORY-LIGHTHOUSE,85096,-39.13,146.42,August,13.28,Winter
WITTENOOM,5026,-22.24,118.34,August,27.3,Winter
WOOMERA-AERODROME,16001,-31.16,136.81,August,20.86,Winter
WYALONG-POST-OFFICE,73054,-33.93,147.24,August,16.41,Winter
YAMBA-PILOT-STATION,58012,-29.43,153.36,August,21.57,Winter
ADELAIDE-KENT-TOWN,23090,-34.92,138.62,August,17.49,Winter
ALBANY-AIRPORT-COMPARISON,9741,-34.94,117.8,August,19.29,Winter
ALICE-SPRINGS-AIRPORT,15590,-23.8,133.89,August,23.09,Winter
AMBERLEY-AMO,40004,-27.63,152.71,August,27.42,Winter
BARCALDINE-POST-OFFICE,36007,-23.55,145.29,August,25.5,Winter
BATHURST-AGRICULTURAL-STATION,63005,-33.43,149.56,August,15.01,Winter
BIRDSVILLE-AIRPORT,38026,-25.9,139.35,August,25.42,Winter
BOULIA-AIRPORT,38003,-22.91,139.9,August,29.37,Winter
BOURKE-AIRPORT-AWS,48245,-30.04,145.95,August,25.29,Winter
BRIDGETOWN-COMPARISON,9510,-33.96,116.14,August,17.43,Winter
BRISBANE-AERO,40842,-27.39,153.12,August,23.56,Winter
BROOME-AIRPORT,3003,-17.95,122.23,August,31.83,Winter
BUNDABERG-AERO,39128,-24.91,152.32,August,23.96,Winter
BURKETOWN-AIRPORT,29077,-17.75,139.54,August,31.53,Winter
BUTLERS-GORGE,96003,-42.28,146.28,August,10.68,Winter
CABRAMURRA-SMHEA-AWS,72161,-35.94,148.38,August,5.43,Winter
CAIRNS-AERO,31011,-16.87,145.75,August,29.13,Winter
CAMOOWEAL-TOWNSHIP,37010,-19.92,138.12,August,32.22,Winter
CANBERRA-AIRPORT,70351,-35.31,149.2,August,13.59,Winter
CAPE-BORDA,22823,-35.75,136.6,August,16.2,Winter
CAPE-BRUNY-LIGHTHOUSE,94010,-43.49,147.15,August,12.56,Winter
CAPE-LEEUWIN,9518,-34.37,115.14,August,17.18,Winter
CAPE-MORETON-LIGHTHOUSE,40043,-27.03,153.47,August,20.53,Winter
CAPE-OTWAY-LIGHTHOUSE,90015,-38.86,143.51,August,15.36,Winter
CARNARVON-AIRPORT,6011,-24.89,113.67,August,24.15,Winter
CEDUNA-AMO,18012,-32.13,133.7,August,22.29,Winter
CHARLEVILLE-AERO,44021,-26.41,146.26,August,24.32,Winter
CHARTERS-TOWERS-AIRPORT,34084,-20.05,146.27,August,27.92,Winter
COBAR-MO,48027,-31.48,145.83,August,18.97,Winter
COFFS-HARBOUR-MO,59040,-30.31,153.12,August,20.47,Winter
CUNDERDIN-AIRFIELD,10286,-31.62,117.22,August,18.12,Winter
DALWALLINU-COMPARISON,8039,-30.28,116.66,August,19.16,Winter
DARWIN-AIRPORT,14015,-12.42,130.89,August,32.95,Winter
DENILIQUIN-AIRPORT-AWS,74258,-35.56,144.95,August,19.49,Winter
DUBBO-AIRPORT-AWS,65070,-32.22,148.58,August,17.84,Winter
EAST-SALE-AIRPORT,85072,-38.12,147.13,August,16.26,Winter
ESPERANCE,9789,-33.83,121.89,August,18.18,Winter
EUCLA,11003,-31.68,128.88,August,19.88,Winter
FORREST,11052,-30.85,128.11,August,22.84,Winter
GABO-ISLAND-LIGHTHOUSE,84016,-37.57,149.92,August,17.65,Winter
GAYNDAH-AIRPORT,39066,-25.62,151.62,August,25.31,Winter
GEORGETOWN-AIRPORT,30124,-18.3,143.53,August,32.06,Winter
GERALDTON-AIRPORT-COMPARISON,8051,-28.8,114.7,August,20.75,Winter
GILES-METEOROLOGICAL-OFFICE,13017,-25.03,128.3,August,25.93,Winter
GROVE-RESEARCH-STATION,94220,-42.99,147.07,August,14.22,Winter
GUNNEDAH-RESOURCE-CENTRE,55024,-31.03,150.27,August,19.38,Winter
HALLS-CREEK-AIRPORT,2012,-18.23,127.66,August,31.73,Winter
HOBART-ELLERSLIE-ROAD,94029,-42.89,147.33,August,14.63,Winter
HORN-ISLAND,27058,-10.58,142.29,August,30.96,Winter
INVERELL-RAGLAN-ST,56242,-29.78,151.11,August,22.37,Winter
JERVIS-BAY-POINT-PERPENDICULAR-AWS,68151,-35.09,150.8,August,18.28,Winter
KALGOORLIE-BOULDER-AIRPORT,12038,-30.78,121.45,August,19.29,Winter
KALUMBURU,1019,-14.3,126.65,August,34.18,Winter
KATANNING-COMPARISON,10579,-33.69,117.56,August,16.65,Winter
KERANG,80023,-35.72,143.92,August,19.35,Winter
KYANCUTTA,18044,-33.13,135.56,August,19.44,Winter
LARAPUNA-EDDYSTONE-POINT,92045,-40.99,148.35,August,16.84,Winter
LAUNCESTON-AIRPORT,91311,-41.55,147.21,August,13.78,Winter
LAVERTON-RAAF,87031,-37.86,144.76,August,16.09,Winter
LEARMONTH-AIRPORT,5007,-22.24,114.1,August,27.92,Winter
LONGREACH-AERO,36031,-23.44,144.28,August,27.43,Winter
LOW-HEAD,91293,-41.06,146.79,August,13.63,Winter
MACKAY-M.O,33119,-21.12,149.22,August,24.04,Winter
MARBLE-BAR,4106,-21.18,119.75,August,31.29,Winter
MARREE,17031,-29.65,138.06,August,22.94,Winter
MEEKATHARRA-AIRPORT,7045,-26.61,118.54,August,23.94,Winter
MELBOURNE-REGIONAL-OFFICE,86071,-37.81,144.97,August,16.76,Winter
MERREDIN,10092,-31.48,118.28,August,18.57,Winter
MILDURA-AIRPORT,76031,-34.24,142.09,August,18.21,Winter
MILES-CONSTANCE-STREET,42112,-26.66,150.18,August,24.88,Winter
MORAWA-AIRPORT,8296,-29.2,116.02,August,19.97,Winter
MOREE-AERO,53115,-29.49,149.85,August,20.25,Winter
MORUYA-HEADS-PILOT-STATION,69018,-35.91,150.15,August,17.8,Winter
MOUNT-GAMBIER-AERO,26021,-37.75,140.77,August,15.56,Winter
NHILL-AERODROME,78015,-36.31,141.65,August,16.39,Winter
NORMANTON-AIRPORT,29063,-17.69,141.07,August,34.08,Winter
NORTH-SHIELDS-PORT-LINCOLN-AWS,18192,-34.6,135.88,August,19.03,Winter
NOWRA-RAN-AIR-STATION-AWS,68072,-34.95,150.54,August,19.66,Winter
NURIOOTPA-VITICULTURAL,23373,-34.48,139.01,August,14.7,Winter
OODNADATTA-AIRPORT,17043,-27.56,135.45,August,23.81,Winter
ORBOST,84145,-37.69,148.47,August,16.57,Winter
PALMERVILLE,28004,-16.0,144.08,August,31.29,Winter
PERTH-AIRPORT,9021,-31.93,115.98,August,20.51,Winter
PORT-HEDLAND-AIRPORT,4032,-20.37,118.63,August,30.52,Winter
PORT-MACQUARIE-AIRPORT-AWS,60139,-31.43,152.87,August,21.26,Winter
RABBIT-FLAT,15666,-20.18,130.01,August,33.76,Winter
RICHMOND-POST-OFFICE,30045,-20.73,143.14,August,31.08,Winter
RICHMOND-RAAF,67105,-33.6,150.78,August,20.59,Winter
ROBE-COMPARISON,26026,-37.16,139.76,August,15.49,Winter
ROCKHAMPTON-AERO,39083,-23.38,150.48,August,26.27,Winter
RUTHERGLEN-RESEARCH,82039,-36.1,146.51,August,15.29,Winter
SCONE-AIRPORT-AWS,61363,-32.03,150.83,August,18.7,Winter
SNOWTOWN-RAYVILLE-PARK,21133,-33.77,138.22,August,16.57,Winter
ST-GEORGE-AIRPORT,43109,-28.05,148.59,August,21.8,Winter
SYDNEY-OBSERVATORY-HILL,66062,-33.86,151.21,August,19.87,Winter
TARCOOLA-AERO,16098,-30.71,134.58,August,22.09,Winter
TENNANT-CREEK-AIRPORT,15135,-19.64,134.18,August,28.11,Winter
THARGOMINDAH-AIRPORT,45025,-27.99,143.81,August,22.62,Winter
TIBOOBURRA-POST-OFFICE,46037,-29.43,142.01,August,21.38,Winter
TOWNSVILLE-AERO,32040,-19.25,146.77,August,27.18,Winter
VICTORIA-RIVER-DOWNS,14825,-16.4,131.01,August,32.7,Winter
WAGGA-WAGGA-AMO,72150,-35.16,147.46,August,15.03,Winter
WALGETT-AIRPORT-AWS,52088,-30.04,148.12,August,22.76,Winter
WANDERING,10917,-32.67,116.67,August,16.24,Winter
WEIPA-AERO,27045,-12.68,141.92,August,32.8,Winter
WILCANNIA-REID-ST,46043,-31.56,143.37,August,21.21,Winter
WILLIAMTOWN-RAAF,61078,-32.79,151.84,August,21.83,Winter
WILSONS-PROMONTORY-LIGHTHOUSE,85096,-39.13,146.42,August,13.89,Winter
WITTENOOM,5026,-22.24,118.34,August,28.71,Winter
WOOMERA-AERODROME,16001,-31.16,136.81,August,19.52,Winter
WYALONG-POST-OFFICE,73054,-33.93,147.24,August,17.8,Winter
YAMBA-PILOT-STATION,58012,-29.43,153.36,August,21.97,Winter
ADELAIDE-KENT-TOWN,23090,-34.92,138.62,August,17.31,Winter
ALBANY-AIRPORT-COMPARISON,9741,-34.94,117.8,August,17.82,Winter
ALICE-SPRINGS-AIRPORT,15590,-23.8,133.89,August,25.95,Winter
AMBERLEY-AMO,40004,-27.63,152.71,August,24.21,Winter
BARCALDINE-POST-OFFICE,36007,-23.55,145.29,August,27.18,Winter
BATHURST-AGRICULTURAL-STATION,63005,-33.43,149.56,August,13.95,Winter
BIRDSVILLE-AIRPORT,38026,-25.9,139.35,August,27.6,Winter
BOULIA-AIRPORT,38003,-22.91,139.9,August,26.54,Winter
BOURKE-AIRPORT-AWS,48245,-30.04,145.95,August,22.76,Winter
BRIDGETOWN-COMPARISON,9510,-33.96,116.14,August,17.6,Winter
BRISBANE-AERO,40842,-27.39,153.12,August,24.29,Winter
BROOME-AIRPORT,3003,-17.95,122.23,August,31.36,Winter
BUNDABERG-AERO,39128,-24.91,152.32,August,24.57,Winter
BURKETOWN-AIRPORT,29077,-17.75,139.54,August,32.83,Winter
BUTLERS-GORGE,96003,-42.28,146.28,August,9.87,Winter
CABRAMURRA-SMHEA-AWS,72161,-35.94,148.38,August,4.53,Winter
CAIRNS-AERO,31011,-16.87,145.75,August,27.57,Winter
CAMOOWEAL-TOWNSHIP,37010,-19.92,138.12,August,31.15,Winter
CANBERRA-AIRPORT,70351,-35.31,149.2,August,14.4,Winter
CAPE-BORDA,22823,-35.75,136.6,August,17.03,Winter
CAPE-BRUNY-LIGHTHOUSE,94010,-43.49,147.15,August,13.6,Winter
CAPE-LEEUWIN,9518,-34.37,115.14,August,16.99,Winter
CAPE-MORETON-LIGHTHOUSE,40043,-27.03,153.47,August,21.5,Winter
CAPE-OTWAY-LIGHTHOUSE,90015,-38.86,143.51,August,14.81,Winter
CARNARVON-AIRPORT,6011,-24.89,113.67,August,24.65,Winter
CEDUNA-AMO,18012,-32.13,133.7,August,20.26,Winter
CHARLEVILLE-AERO,44021,-26.41,146.26,August,27.87,Winter
CHARTERS-TOWERS-AIRPORT,34084,-20.05,146.27,August,27.55,Winter
COBAR-MO,48027,-31.48,145.83,August,19.01,Winter
COFFS-HARBOUR-MO,59040,-30.31,153.12,August,21.53,Winter
CUNDERDIN-AIRFIELD,10286,-31.62,117.22,August,17.96,Winter
DALWALLINU-COMPARISON,8039,-30.28,116.66,August,18.62,Winter
DARWIN-AIRPORT,14015,-12.42,130.89,August,32.57,Winter
DENILIQUIN-AIRPORT-AWS,74258,-35.56,144.95,August,17.15,Winter
DUBBO-AIRPORT-AWS,65070,-32.22,148.58,August,17.8,Winter
EAST-SALE-AIRPORT,85072,-38.12,147.13,August,16.67,Winter
ESPERANCE,9789,-33.83,121.89,August,18.35,Winter
EUCLA,11003,-31.68,128.88,August,20.67,Winter
FORREST,11052,-30.85,128.11,August,20.26,Winter
GABO-ISLAND-LIGHTHOUSE,84016,-37.57,149.92,August,17.08,Winter
GAYNDAH-AIRPORT,39066,-25.62,151.62,August,25.25,Winter
GEORGETOWN-AIRPORT,30124,-18.3,143.53,August,30.41,Winter
GERALDTON-AIRPORT-COMPARISON,8051,-28.8,114.7,August,20.47,Winter
GILES-METEOROLOGICAL-OFFICE,13017,-25.03,128.3,August,24.81,Winter
GROVE-RESEARCH-STATION,94220,-42.99,147.07,August,14.95,Winter
GUNNEDAH-RESOURCE-CENTRE,55024,-31.03,150.27,August,20.91,Winter
HALLS-CREEK-AIRPORT,2012,-18.23,127.66,August,31.13,Winter
HOBART-ELLERSLIE-ROAD,94029,-42.89,147.33,August,15.65,Winter
HORN-ISLAND,27058,-10.58,142.29,August,31.04,Winter
INVERELL-RAGLAN-ST,56242,-29.78,151.11,August,19.05,Winter
JERVIS-BAY-POINT-PERPENDICULAR-AWS,68151,-35.09,150.8,August,17.33,Winter
KALGOORLIE-BOULDER-AIRPORT,12038,-30.78,121.45,August,19.64,Winter
KALUMBURU,1019,-14.3,126.65,August,34.01,Winter
KATANNING-COMPARISON,10579,-33.69,117.56,August,16.32,Winter
KERANG,80023,-35.72,143.92,August,17.02,Winter
KYANCUTTA,18044,-33.13,135.56,August,20.03,Winter
LARAPUNA-EDDYSTONE-POINT,92045,-40.99,148.35,August,15.01,Winter
LAUNCESTON-AIRPORT,91311,-41.55,147.21,August,13.63,Winter
LAVERTON-RAAF,87031,-37.86,144.76,August,16.58,Winter
LEARMONTH-AIRPORT,5007,-22.24,114.1,August,27.7,Winter
LONGREACH-AERO,36031,-23.44,144.28,August,29.61,Winter
LOW-HEAD,91293,-41.06,146.79,August,14.92,Winter
MACKAY-M.O,33119,-21.12,149.22,August,24.06,Winter
MARBLE-BAR,4106,-21.18,119.75,August,34.25,Winter
MARREE,17031,-29.65,138.06,August,24.04,Winter
MEEKATHARRA-AIRPORT,7045,-26.61,118.54,August,23.91,Winter
MELBOURNE-REGIONAL-OFFICE,86071,-37.81,144.97,August,16.4,Winter
MERREDIN,10092,-31.48,118.28,August,18.07,Winter
MILDURA-AIRPORT,76031,-34.24,142.09,August,19.02,Winter
MILES-CONSTANCE-STREET,42112,-26.66,150.18,August,23.33,Winter
MORAWA-AIRPORT,8296,-29.2,116.02,August,23.32,Winter
MOREE-AERO,53115,-29.49,149.85,August,19.96,Winter
MORUYA-HEADS-PILOT-STATION,69018,-35.91,150.15,August,19.24,Winter
MOUNT-GAMBIER-AERO,26021,-37.75,140.77,August,17.11,Winter
NHILL-AERODROME,78015,-36.31,141.65,August,19.3,Winter
NORMANTON-AIRPORT,29063,-17.69,141.07,August,33.08,Winter
NORTH-SHIELDS-PORT-LINCOLN-AWS,18192,-34.6,135.88,August,17.45,Winter
NOWRA-RAN-AIR-STATION-AWS,68072,-34.95,150.54,August,19.17,Winter
NURIOOTPA-VITICULTURAL,23373,-34.48,139.01,August,15.12,Winter
OODNADATTA-AIRPORT,17043,-27.56,135.45,August,23.93,Winter
ORBOST,84145,-37.69,148.47,August,17.56,Winter
PALMERVILLE,28004,-16.0,144.08,August,31.44,Winter
PERTH-AIRPORT,9021,-31.93,115.98,August,20.33,Winter
PORT-HEDLAND-AIRPORT,4032,-20.37,118.63,August,32.02,Winter
PORT-MACQUARIE-AIRPORT-AWS,60139,-31.43,152.87,August,21.61,Winter
RABBIT-FLAT,15666,-20.18,130.01,August,30.62,Winter
RICHMOND-POST-OFFICE,30045,-20.73,143.14,August,29.25,Winter
RICHMOND-RAAF,67105,-33.6,150.78,August,20.35,Winter
ROBE-COMPARISON,26026,-37.16,139.76,August,15.17,Winter
ROCKHAMPTON-AERO,39083,-23.38,150.48,August,26.07,Winter
RUTHERGLEN-RESEARCH,82039,-36.1,146.51,August,16.92,Winter
SCONE-AIRPORT-AWS,61363,-32.03,150.83,August,19.41,Winter
SNOWTOWN-RAYVILLE-PARK,21133,-33.77,138.22,August,17.35,Winter
ST-GEORGE-AIRPORT,43109,-28.05,148.59,August,21.89,Winter
SYDNEY-OBSERVATORY-HILL,66062,-33.86,151.21,August,19.23,Winter
TARCOOLA-AERO,16098,-30.71,134.58,August,21.9,Winter
TENNANT-CREEK-AIRPORT,15135,-19.64,134.18,August,30.53,Winter
THARGOMINDAH-AIRPORT,45025,-27.99,143.81,August,27.51,Winter
TIBOOBURRA-POST-OFFICE,46037,-29.43,142.01,August,23.23,Winter
TOWNSVILLE-AERO,32040,-19.25,146.77,August,26.97,Winter
VICTORIA-RIVER-DOWNS,14825,-16.4,131.01,August,35.07,Winter
WAGGA-WAGGA-AMO,72150,-35.16,147.46,August,15.4,Winter
WALGETT-AIRPORT-AWS,52088,-30.04,148.12,August,23.34,Winter
WANDERING,10917,-32.67,116.67,August,16.54,Winter
WEIPA-AERO,27045,-12.68,141.92,August,32.59,Winter
WILCANNIA-REID-ST,46043,-31.56,143.37,August,20.08,Winter
WILLIAMTOWN-RAAF,61078,-32.79,151.84,August,21.74,Winter
WILSONS-PROMONTORY-LIGHTHOUSE,85096,-39.13,146.42,August,13.33,Winter
WITTENOOM,5026,-22.24,118.34,August,29.73,Winter
WOOMERA-AERODROME,16001,-31.16,136.81,August,19.38,Winter
WYALONG-POST-OFFICE,73054,-33.93,147.24,August,17.13,Winter
YAMBA-PILOT-STATION,58012,-29.43,153.36,August,21.47,Winter
ADELAIDE-KENT-TOWN,23090,-34.92,138.62,August,17.97,Winter
ALBANY-AIRPORT-COMPARISON,9741,-34.94,117.8,August,16.17,Winter
ALICE-SPRINGS-AIRPORT,15590,-23.8,133.89,August,27.35,Winter
AMBERLEY-AMO,40004,-27.63,152.71,August,24.44,Winter
BARCALDINE-POST-OFFICE,36007,-23.55,145.29,August,26.76,Winter
BATHURST-AGRICULTURAL-STATION,63005,-33.43,149.56,August,14.1,Winter
BIRDSVILLE-AIRPORT,38026,-25.9,139.35,August,29.5,Winter
BOULIA-AIRPORT,38003,-22.91,139.9,August,26.91,Winter
BOURKE-AIRPORT-AWS,48245,-30.04,145.95,August,24.49,Winter
BRIDGETOWN-COMPARISON,9510,-33.96,116.14,August,18.13,Winter
BRISBANE-AERO,40842,-27.39,153.12,August,23.56,Winter
BROOME-AIRPORT,3003,-17.95,122.23,August,31.57,Winter
BUNDABERG-AERO,39128,-24.91,152.32,August,25.51,Winter
BURKETOWN-AIRPORT,29077,-17.75,139.54,August,31.03,Winter
BUTLERS-GORGE,96003,-42.28,146.28,August,9.58,Winter
CABRAMURRA-SMHEA-AWS,72161,-35.94,148.38,August,4.87,Winter
CAIRNS-AERO,31011,-16.87,145.75,August,26.76,Winter
CAMOOWEAL-TOWNSHIP,37010,-19.92,138.12,August,30.04,Winter
CANBERRA-AIRPORT,70351,-35.31,149.2,August,13.78,Winter
CAPE-BORDA,22823,-35.75,136.6,August,15.02,Winter
CAPE-BRUNY-LIGHTHOUSE,94010,-43.49,147.15,August,13.97,Winter
CAPE-LEEUWIN,9518,-34.37,115.14,August,16.97,Winter
CAPE-MORETON-LIGHTHOUSE,40043,-27.03,153.47,August,20.44,Winter
CAPE-OTWAY-LIGHTHOUSE,90015,-38.86,143.51,August,14.88,Winter
CARNARVON-AIRPORT,6011,-24.89,113.67,August,24.64,Winter
CEDUNA-AMO,18012,-32.13,133.7,August,19.95,Winter
CHARLEVILLE-AERO,44021,-26.41,146.26,August,24.5,Winter
CHARTERS-TOWERS-AIRPORT,34084,-20.05,146.27,August,28.08,Winter
COBAR-MO,48027,-31.48,145.83,August,19.38,Winter
COFFS-HARBOUR-MO,59040,-30.31,153.12,August,21.94,Winter
CUNDERDIN-AIRFIELD,10286,-31.62,117.22,August,17.76,Winter
DALWALLINU-COMPARISON,8039,-30.28,116.66,August,19.29,Winter
DARWIN-AIRPORT,14015,-12.42,130.89,August,32.63,Winter
DENILIQUIN-AIRPORT-AWS,74258,-35.56,144.95,August,19.81,Winter
DUBBO-AIRPORT-AWS,65070,-32.22,148.58,August,17.22,Winter
EAST-SALE-AIRPORT,85072,-38.12,147.13,August,17.38,Winter
ESPERANCE,9789,-33.83,121.89,August,18.14,Winter
EUCLA,11003,-31.68,128.88,August,19.66,Winter
FORREST,11052,-30.85,128.11,August,21.02,Winter
GABO-ISLAND-LIGHTHOUSE,84016,-37.57,149.92,August,15.72,Winter
GAYNDAH-AIRPORT,39066,-25.62,151.62,August,26.64,Winter
GEORGETOWN-AIRPORT,30124,-18.3,143.53,August,32.91,Winter
GERALDTON-AIRPORT-COMPARISON,8051,-28.8,114.7,August,21.18,Winter
GILES-METEOROLOGICAL-OFFICE,13017,-25.03,128.3,August,24.7,Winter
GROVE-RESEARCH-STATION,94220,-42.99,147.07,August,14.29,Winter
GUNNEDAH-RESOURCE-CENTRE,55024,-31.03,150.27,August,18.95,Winter
HALLS-CREEK-AIRPORT,2012,-18.23,127.66,August,33.5,Winter
HOBART-ELLERSLIE-ROAD,94029,-42.89,147.33,August,15.03,Winter
HORN-ISLAND,27058,-10.58,142.29,August,29.05,Winter
INVERELL-RAGLAN-ST,56242,-29.78,151.11,August,19.85,Winter
JERVIS-BAY-POINT-PERPENDICULAR-AWS,68151,-35.09,150.8,August,17.9,Winter
KALGOORLIE-BOULDER-AIRPORT,12038,-30.78,121.45,August,20.05,Winter
KALUMBURU,1019,-14.3,126.65,August,33.69,Winter
KATANNING-COMPARISON,10579,-33.69,117.56,August,17.17,Winter
KERANG,80023,-35.72,143.92,August,17.78,Winter
KYANCUTTA,18044,-33.13,135.56,August,19.88,Winter
LARAPUNA-EDDYSTONE-POINT,92045,-40.99,148.35,August,14.89,Winter
LAUNCESTON-AIRPORT,91311,-41.55,147.21,August,14.21,Winter
LAVERTON-RAAF,87031,-37.86,144.76,August,15.91,Winter
LEARMONTH-AIRPORT,5007,-22.24,114.1,August,27.61,Winter
LONGREACH-AERO,36031,-23.44,144.28,August,31.14,Winter
LOW-HEAD,91293,-41.06,146.79,August,13.21,Winter
MACKAY-M.O,33119,-21.12,149.22,August,24.88,Winter
MARBLE-BAR,4106,-21.18,119.75,August,34.72,Winter
MARREE,17031,-29.65,138.06,August,22.56,Winter
MEEKATHARRA-AIRPORT,7045,-26.61,118.54,August,22.82,Winter
MELBOURNE-REGIONAL-OFFICE,86071,-37.81,144.97,August,16.65,Winter
MERREDIN,10092,-31.48,118.28,August,17.42,Winter
MILDURA-AIRPORT,76031,-34.24,142.09,August,19.34,Winter
MILES-CONSTANCE-STREET,42112,-26.66,150.18,August,23.77,Winter
MORAWA-AIRPORT,8296,-29.2,116.02,August,21.12,Winter
MOREE-AERO,53115,-29.49,149.85,August,21.5,Winter
MORUYA-HEADS-PILOT-STATION,69018,-35.91,150.15,August,20.27,Winter
MOUNT-GAMBIER-AERO,26021,-37.75,140.77,August,15.28,Winter
NHILL-AERODROME,78015,-36.31,141.65,August,17.08,Winter
NORMANTON-AIRPORT,29063,-17.69,141.07,August,31.74,Winter
NORTH-SHIELDS-PORT-LINCOLN-AWS,18192,-34.6,135.88,August,16.91,Winter
NOWRA-RAN-AIR-STATION-AWS,68072,-34.95,150.54,August,20.87,Winter
NURIOOTPA-VITICULTURAL,23373,-34.48,139.01,August,15.4,Winter
OODNADATTA-AIRPORT,17043,-27.56,135.45,August,25.54,Winter
ORBOST,84145,-37.69,148.47,August,17.14,Winter
PALMERVILLE,28004,-16.0,144.08,August,34.34,Winter
PERTH-AIRPORT,9021,-31.93,115.98,August,20.53,Winter
PORT-HEDLAND-AIRPORT,4032,-20.37,118.63,August,32.33,Winter
PORT-MACQUARIE-AIRPORT-AWS,60139,-31.43,152.87,August,21.47,Winter
RABBIT-FLAT,15666,-20.18,130.01,August,30.0,Winter
RICHMOND-POST-OFFICE,30045,-20.73,143.14,August,30.21,Winter
RICHMOND-RAAF,67105,-33.6,150.78,August,22.94,Winter
ROBE-COMPARISON,26026,-37.16,139.76,August,15.79,Winter
ROCKHAMPTON-AERO,39083,-23.38,150.48,August,26.89,Winter
RUTHERGLEN-RESEARCH,82039,-36.1,146.51,August,14.64,Winter
SCONE-AIRPORT-AWS,61363,-32.03,150.83,August,20.91,Winter
SNOWTOWN-RAYVILLE-PARK,21133,-33.77,138.22,August,16.87,Winter
ST-GEORGE-AIRPORT,43109,-28.05,148.59,August,23.41,Winter
